Year,City,Sport,Discipline,Athlete,Code,Country,Gender,Event,Medal
1900,Paris,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,United States,Men,400M Hurdles,Gold
1900,Paris,Athletics,Athletics,"TAUZIN, Henri",FRA,France,Men,400M Hurdles,Silver
1900,Paris,Athletics,Athletics,"BENNETT, Charles",ZZX,#N/A,Men,5000M Team,Gold
1900,Paris,Athletics,Athletics,"RIMMER, John",ZZX,#N/A,Men,5000M Team,Gold
1900,Paris,Athletics,Athletics,"ROBINSON, Sidney",ZZX,#N/A,Men,5000M Team,Gold
1900,Paris,Athletics,Athletics,"ROWLEY, Stanley",ZZX,#N/A,Men,5000M Team,Gold
1900,Paris,Athletics,Athletics,"TYSOE, Alfred",ZZX,#N/A,Men,5000M Team,Gold
1900,Paris,Athletics,Athletics,"CASTANET, André",FRA,France,Men,5000M Team,Silver
1900,Paris,Athletics,Athletics,"CHAMPOUDRY, Michel",FRA,France,Men,5000M Team,Silver
1900,Paris,Athletics,Athletics,"CHASTANIE, Jacques",FRA,France,Men,5000M Team,Silver
1900,Paris,Athletics,Athletics,"DELOGE, Henri",FRA,France,Men,5000M Team,Silver
1900,Paris,Athletics,Athletics,"RAGUENEAU, Gaston",FRA,France,Men,5000M Team,Silver
1900,Paris,Athletics,Athletics,"ROWLEY, Stanley",AUS,Australia,Men,60M,Bronze
1900,Paris,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,United States,Men,60M,Gold
1900,Paris,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,United States,Men,60M,Silver
1900,Paris,Athletics,Athletics,"HALL, David",USA,United States,Men,800M,Bronze
1900,Paris,Athletics,Athletics,"TYSOE, Alfred",GBR,United Kingdom,Men,800M,Gold
1900,Paris,Athletics,Athletics,"CREGAN, John",USA,United States,Men,800M,Silver
1900,Paris,Athletics,Athletics,"SHELDON, Richard",USA,United States,Men,Discus Throw,Bronze
1900,Paris,Athletics,Athletics,"BAUER, Rudolf",HUN,Hungary,Men,Discus Throw,Gold
1900,Paris,Athletics,Athletics,"JANDA, Frantisek",BOH,#N/A,Men,Discus Throw,Silver
1900,Paris,Athletics,Athletics,"MCCRACKEN, Josiah",USA,United States,Men,Hammer Throw,Bronze
1900,Paris,Athletics,Athletics,"FLANAGAN, John Jesus",USA,United States,Men,Hammer Throw,Gold
1900,Paris,Athletics,Athletics,"HARE, Thomas Truxton",USA,United States,Men,Hammer Throw,Silver
1900,Paris,Athletics,Athletics,"GÖNCZY, Lajos",HUN,Hungary,Men,High Jump,Bronze
1900,Paris,Athletics,Athletics,"BAXTER, Irving",USA,United States,Men,High Jump,Gold
1900,Paris,Athletics,Athletics,"LEAHY, Patrick Joseph",GBR,United Kingdom,Men,High Jump,Silver
1900,Paris,Athletics,Athletics,"SHELDON, Lewis Pendleton",USA,United States,Men,"High Jump, Standing",Bronze
1900,Paris,Athletics,Athletics,"EWRY, Ray",USA,United States,Men,"High Jump, Standing",Gold
1900,Paris,Athletics,Athletics,"BAXTER, Irving",USA,United States,Men,"High Jump, Standing",Silver
1900,Paris,Athletics,Athletics,"LEAHY, Patrick Joseph",GBR,United Kingdom,Men,Long Jump,Bronze
1900,Paris,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,United States,Men,Long Jump,Gold
1900,Paris,Athletics,Athletics,"PRINSTEIN, Meyer",USA,United States,Men,Long Jump,Silver
1900,Paris,Athletics,Athletics,"TORCHEBOEUF, Emile",FRA,France,Men,"Long Jump, Standing",Bronze
1900,Paris,Athletics,Athletics,"EWRY, Ray",USA,United States,Men,"Long Jump, Standing",Gold
1900,Paris,Athletics,Athletics,"BAXTER, Irving",USA,United States,Men,"Long Jump, Standing",Silver
1900,Paris,Athletics,Athletics,"FAST, Ernst",SWE,Sweden,Men,Marathon,Bronze
1900,Paris,Athletics,Athletics,"THEATO, Michel",FRA,France,Men,Marathon,Gold
1900,Paris,Athletics,Athletics,"CHAMPION, Emile",FRA,France,Men,Marathon,Silver
1900,Paris,Athletics,Athletics,"ANDERSEN, Carl Albert",NOR,Norway,Men,Pole Vault,Bronze
1900,Paris,Athletics,Athletics,"BAXTER, Irving",USA,United States,Men,Pole Vault,Gold
1900,Paris,Athletics,Athletics,"COLKETT, Meredith Bright",USA,United States,Men,Pole Vault,Silver
1900,Paris,Athletics,Athletics,"GARRETT, Robert",USA,United States,Men,Shot Put,Bronze
1900,Paris,Athletics,Athletics,"SHELDON, Richard",USA,United States,Men,Shot Put,Gold
1900,Paris,Athletics,Athletics,"MCCRACKEN, Josiah",USA,United States,Men,Shot Put,Silver
1900,Paris,Athletics,Athletics,"SHELDON, Lewis Pendleton",USA,United States,Men,Triple Jump,Bronze
1900,Paris,Athletics,Athletics,"PRINSTEIN, Meyer",USA,United States,Men,Triple Jump,Gold
1900,Paris,Athletics,Athletics,"CONNOLLY, James",USA,United States,Men,Triple Jump,Silver
1900,Paris,Athletics,Athletics,"GARRETT, Robert",USA,United States,Men,"Triple Jump, Standing",Bronze
1900,Paris,Athletics,Athletics,"EWRY, Ray",USA,United States,Men,"Triple Jump, Standing",Gold
1900,Paris,Athletics,Athletics,"BAXTER, Irving",USA,United States,Men,"Triple Jump, Standing",Silver
1900,Paris,Basque Pelota,Basque Pelota,"De AMEZOLA y ASPIZUA, José",ESP,Spain,Men,Cesta Punta,Gold
1900,Paris,Basque Pelota,Basque Pelota,"VILLOTA BAQUIOLA, Francisco",ESP,Spain,Men,Cesta Punta,Gold
1900,Paris,Basque Pelota,Basque Pelota,"DURQUETTY, Maurice",FRA,France,Men,Cesta Punta,Silver
1900,Paris,Basque Pelota,Basque Pelota,ETCHEGARAY,FRA,France,Men,Cesta Punta,Silver
1900,Paris,Cricket,Cricket,"BEACHCROFT, Charles",GBR,United Kingdom,Men,Cricket,Gold
1900,Paris,Cricket,Cricket,"BIRKETT, Arthur Ernest",GBR,United Kingdom,Men,Cricket,Gold
1900,Paris,Cricket,Cricket,"BOWERMAN, Alfred James",GBR,United Kingdom,Men,Cricket,Gold
1900,Paris,Cricket,Cricket,"BUCKLEY, George John",GBR,United Kingdom,Men,Cricket,Gold
1900,Paris,Cricket,Cricket,"BURCHELL, Francis Romulus",GBR,United Kingdom,Men,Cricket,Gold
1900,Paris,Cricket,Cricket,"CHRISTIAN, Frederick William",GBR,United Kingdom,Men,Cricket,Gold
1900,Paris,Cricket,Cricket,"CORNER, Harry Richard",GBR,United Kingdom,Men,Cricket,Gold
1900,Paris,Cricket,Cricket,"CUMING, Frederick Wlliam",GBR,United Kingdom,Men,Cricket,Gold
1900,Paris,Cricket,Cricket,"DONNE, William Stephen",GBR,United Kingdom,Men,Cricket,Gold
1900,Paris,Cricket,Cricket,"POWLESLAND, Alfred James",GBR,United Kingdom,Men,Cricket,Gold
1900,Paris,Cricket,Cricket,"SYMES, John",GBR,United Kingdom,Men,Cricket,Gold
1900,Paris,Cricket,Cricket,"TOLLER, Montagu Henry",GBR,United Kingdom,Men,Cricket,Gold
1900,Paris,Cricket,Cricket,"ANDERSON, W.",FRA,France,Men,Cricket,Silver
1900,Paris,Cricket,Cricket,"ATTRILL, W.T.",FRA,France,Men,Cricket,Silver
1900,Paris,Cricket,Cricket,"BRAID, J.",FRA,France,Men,Cricket,Silver
1900,Paris,Cricket,Cricket,"BROWNING, W.",FRA,France,Men,Cricket,Silver
1900,Paris,Cricket,Cricket,"HORNE, R.",FRA,France,Men,Cricket,Silver
1900,Paris,Cricket,Cricket,"JORDAN, T.H.",FRA,France,Men,Cricket,Silver
1900,Paris,Cricket,Cricket,"MCEVOY, A.",FRA,France,Men,Cricket,Silver
1900,Paris,Cricket,Cricket,"ROBINSON, D.",FRA,France,Men,Cricket,Silver
1900,Paris,Cricket,Cricket,"ROQUES, F.",FRA,France,Men,Cricket,Silver
1900,Paris,Cricket,Cricket,"SCHNEIDAU, A.J.",FRA,France,Men,Cricket,Silver
1900,Paris,Cricket,Cricket,"TERRY, Henry John",FRA,France,Men,Cricket,Silver
1900,Paris,Cricket,Cricket,"TOMALIN, P.H.",FRA,France,Men,Cricket,Silver
1900,Paris,Croquet,Croquet,AUMOITTE,FRA,France,Men,Double,Gold
1900,Paris,Croquet,Croquet,JOHIN,FRA,France,Men,Double,Gold
1900,Paris,Croquet,Croquet,WAYDELICH,FRA,France,Men,Individual 1 Ball,Bronze
1900,Paris,Croquet,Croquet,AUMOITTE,FRA,France,Men,Individual 1 Ball,Gold
1900,Paris,Croquet,Croquet,JOHIN,FRA,France,Men,Individual 1 Ball,Silver
1900,Paris,Croquet,Croquet,SAUTREAU,FRA,France,Men,Individual 2 Balls,Bronze
1900,Paris,Croquet,Croquet,WAYDELICH,FRA,France,Men,Individual 2 Balls,Gold
1900,Paris,Croquet,Croquet,VIGNEROT,FRA,France,Men,Individual 2 Balls,Silver
1900,Paris,Cycling,Cycling Track,"DAUMAIN, .....",FRA,France,Men,25 Kilometres,Bronze
1900,Paris,Cycling,Cycling Track,"BASTIEN, Louis",FRA,France,Men,25 Kilometres,Gold
1900,Paris,Cycling,Cycling Track,"HILDEBRAND, Louis",FRA,France,Men,25 Kilometres,Silver
1900,Paris,Cycling,Cycling Track,"LAKE, John Henry",USA,United States,Men,Sprint Indivual,Bronze
1900,Paris,Cycling,Cycling Track,"TAILLANDIER, Georges",FRA,France,Men,Sprint Indivual,Gold
1900,Paris,Cycling,Cycling Track,"SANZ, Fernand",FRA,France,Men,Sprint Indivual,Silver
1900,Paris,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Belgium,Men,High Jump,Bronze
1900,Paris,Equestrian,Jumping,"GARDERES, Dominique Maximien",FRA,France,Men,High Jump,Gold
1900,Paris,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Italy,Men,High Jump,Gold
1900,Paris,Equestrian,Jumping,"DE CHAMPSAVIN, Louis",FRA,France,Men,Individual,Bronze
1900,Paris,Equestrian,Jumping,"HAEGEMAN, Aimé",BEL,Belgium,Men,Individual,Gold
1900,Paris,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Belgium,Men,Individual,Silver
1900,Paris,Equestrian,Jumping,DE BELLEGARDE,FRA,France,Men,Long Jump Individual,Bronze
1900,Paris,Equestrian,Jumping,"VAN LANGHENDONCK, Constant",BEL,Belgium,Men,Long Jump Individual,Gold
1900,Paris,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Italy,Men,Long Jump Individual,Silver
1900,Paris,Fencing,Fencing,"SEE, Léon",FRA,France,Men,Épée Individual,Bronze
1900,Paris,Fencing,Fencing,"FONST, Ramon",CUB,Cuba,Men,Épée Individual,Gold
1900,Paris,Fencing,Fencing,"PERREE, Louis",FRA,France,Men,Épée Individual,Silver
1900,Paris,Fencing,Fencing,"SEE, Léon",FRA,France,Men,"Épée, Amateurs And Masters",Bronze
1900,Paris,Fencing,Fencing,"AYAT, Albert",FRA,France,Men,"Épée, Amateurs And Masters",Gold
1900,Paris,Fencing,Fencing,"FONST, Ramon",CUB,Cuba,Men,"Épée, Amateurs And Masters",Silver
1900,Paris,Fencing,Fencing,"LAURENT, Henri",FRA,France,Men,"Épée, Masters",Bronze
1900,Paris,Fencing,Fencing,"AYAT, Albert",FRA,France,Men,"Épée, Masters",Gold
1900,Paris,Fencing,Fencing,"BOUGNOL, Emile",FRA,France,Men,"Épée, Masters",Silver
1900,Paris,Fencing,Fencing,"BOULENGER, Marcel Jacques",FRA,France,Men,Foil Individual,Bronze
1900,Paris,Fencing,Fencing,"COSTE, Emile",FRA,France,Men,Foil Individual,Gold
1900,Paris,Fencing,Fencing,"MASSON, Henri",FRA,France,Men,Foil Individual,Silver
1900,Paris,Fencing,Fencing,"MIMIAGUE, Jean-Baptiste",FRA,France,Men,"Foil, Masters",Bronze
1900,Paris,Fencing,Fencing,"MERIGNAC, Lucien",FRA,France,Men,"Foil, Masters",Gold
1900,Paris,Fencing,Fencing,"KIRCHHOFFER, Alphonse",FRA,France,Men,"Foil, Masters",Silver
1900,Paris,Fencing,Fencing,"FLESCH, Siegfried",AUT,Austria,Men,Sabre Individual,Bronze
1900,Paris,Fencing,Fencing,"DE LA FALAISE, Georges",FRA,France,Men,Sabre Individual,Gold
1900,Paris,Fencing,Fencing,"THIEBAUT, Léon",FRA,France,Men,Sabre Individual,Silver
1900,Paris,Fencing,Fencing,"NERALIC, Milan",AUT,Austria,Men,"Sabre, Masters",Bronze
1900,Paris,Fencing,Fencing,"CONTE, Antonio",ITA,Italy,Men,"Sabre, Masters",Gold
1900,Paris,Fencing,Fencing,"SANTELLI, Italo",ITA,Italy,Men,"Sabre, Masters",Silver
1900,Paris,Football,Football,"DELBECQUE, Albert",BEL,Belgium,Men,Football,Bronze
1900,Paris,Football,Football,"KELECOM, R.",BEL,Belgium,Men,Football,Bronze
1900,Paris,Football,Football,"LEBOUTTE, Marcel",BEL,Belgium,Men,Football,Bronze
1900,Paris,Football,Football,LONDOT,BEL,Belgium,Men,Football,Bronze
1900,Paris,Football,Football,"MOREAU, Ernest",BEL,Belgium,Men,Football,Bronze
1900,Paris,Football,Football,"NEEFS, E.",BEL,Belgium,Men,Football,Bronze
1900,Paris,Football,Football,"PELGRIMS, Georges",BEL,Belgium,Men,Football,Bronze
1900,Paris,Football,Football,"RENIER, Alphonse",BEL,Belgium,Men,Football,Bronze
1900,Paris,Football,Football,"SPANNOGHE, E.",BEL,Belgium,Men,Football,Bronze
1900,Paris,Football,Football,"THORNTON, Erich",BEL,Belgium,Men,Football,Bronze
1900,Paris,Football,Football,VAN HEUCKELUM,BEL,Belgium,Men,Football,Bronze
1900,Paris,Football,Football,"BUCKENHAM, Claude Percy",GBR,United Kingdom,Men,Football,Gold
1900,Paris,Football,Football,"BURRIDGE, T.E.",GBR,United Kingdom,Men,Football,Gold
1900,Paris,Football,Football,"CHALK, Alfred Ernest",GBR,United Kingdom,Men,Football,Gold
1900,Paris,Football,Football,"GROSLING, William Sullivan",GBR,United Kingdom,Men,Football,Gold
1900,Paris,Football,Football,"HASLAM, A.",GBR,United Kingdom,Men,Football,Gold
1900,Paris,Football,Football,"JONES, J.H.",GBR,United Kingdom,Men,Football,Gold
1900,Paris,Football,Football,"NICHOLAS, J.",GBR,United Kingdom,Men,Football,Gold
1900,Paris,Football,Football,"QUASH, William Francis",GBR,United Kingdom,Men,Football,Gold
1900,Paris,Football,Football,"SPACKMAN, F.G.",GBR,United Kingdom,Men,Football,Gold
1900,Paris,Football,Football,"TURNER, R.R.",GBR,United Kingdom,Men,Football,Gold
1900,Paris,Football,Football,"ZEALLEY, James Edward",GBR,United Kingdom,Men,Football,Gold
1900,Paris,Football,Football,"ALLEMANE, Pierre",FRA,France,Men,Football,Silver
1900,Paris,Football,Football,BACH,FRA,France,Men,Football,Silver
1900,Paris,Football,Football,"BLOCH, Jean",FRA,France,Men,Football,Silver
1900,Paris,Football,Football,"CANELLE, Fernand",FRA,France,Men,Football,Silver
1900,Paris,Football,Football,DUPARC,FRA,France,Men,Football,Silver
1900,Paris,Football,Football,FRAYSSE,FRA,France,Men,Football,Silver
1900,Paris,Football,Football,GAILLARD,FRA,France,Men,Football,Silver
1900,Paris,Football,Football,"GARNIER, René",FRA,France,Men,Football,Silver
1900,Paris,Football,Football,GRANDJEAN,FRA,France,Men,Football,Silver
1900,Paris,Football,Football,HUTEAU,FRA,France,Men,Football,Silver
1900,Paris,Football,Football,LAMBERT,FRA,France,Men,Football,Silver
1900,Paris,Football,Football,MACAIRE,FRA,France,Men,Football,Silver
1900,Paris,Football,Football,PELTIER,FRA,France,Men,Football,Silver
1900,Paris,Golf,Golf,"ROBERTSON, David Donaldson",GBR,United Kingdom,Men,Individual,Bronze
1900,Paris,Golf,Golf,"SANDS, Charles Edward",USA,United States,Men,Individual,Gold
1900,Paris,Golf,Golf,"RUTHERFORD, Walter",GBR,United Kingdom,Men,Individual,Silver
1900,Paris,Golf,Golf,"PRATT, Daria",USA,United States,Women,Individual,Bronze
1900,Paris,Golf,Golf,"ABBOTT, Margaret Ives",USA,United States,Women,Individual,Gold
1900,Paris,Golf,Golf,"WHITTIER, Pauline",USA,United States,Women,Individual,Silver
1900,Paris,Gymnastics,Artistic G.,"DEMANET, Lucien",FRA,France,Men,Individual All-Round,Bronze
1900,Paris,Gymnastics,Artistic G.,"SANDRAS, Gustave",FRA,France,Men,Individual All-Round,Gold
1900,Paris,Gymnastics,Artistic G.,"BAS, Noël",FRA,France,Men,Individual All-Round,Silver
1900,Paris,Polo,Polo,"BOUSSOD, Jean",ZZX,#N/A,Men,Polo,Bronze
1900,Paris,Polo,Polo,"DUC DE BISACCIA, Louis",ZZX,#N/A,Men,Polo,Bronze
1900,Paris,Polo,Polo,"FAUQUET LEMAITRE, A.",ZZX,#N/A,Men,Polo,Bronze
1900,Paris,Polo,Polo,"RAOUL-DUVAL, Maurice",ZZX,#N/A,Men,Polo,Bronze
1900,Paris,Polo,Polo,"DALY, Dennis",ZZX,#N/A,Men,Polo,Gold
1900,Paris,Polo,Polo,"KEENE, Foxhall Parker",ZZX,#N/A,Men,Polo,Gold
1900,Paris,Polo,Polo,"MACKEY, Frank Jay",ZZX,#N/A,Men,Polo,Gold
1900,Paris,Polo,Polo,"RAWLINSON, Alfred",ZZX,#N/A,Men,Polo,Gold
1900,Paris,Polo,Polo,"BUCKMASTER, Walter Selby",ZZX,#N/A,Men,Polo,Silver
1900,Paris,Polo,Polo,"COMTE DE MADRE, José Pierre M.J.",ZZX,#N/A,Men,Polo,Silver
1900,Paris,Polo,Polo,"FREAKE, Frederick Maitland",ZZX,#N/A,Men,Polo,Silver
1900,Paris,Polo,Polo,"MCCREERY, Walter Adolph",ZZX,#N/A,Men,Polo,Silver
1900,Paris,Rowing,Rowing,"BRANDT, Francois Antoine",NED,Netherlands,Men,Eight With Coxswain (8+),Bronze
1900,Paris,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",NED,Netherlands,Men,Eight With Coxswain (8+),Bronze
1900,Paris,Rowing,Rowing,"KLEIN, Roelof",NED,Netherlands,Men,Eight With Coxswain (8+),Bronze
1900,Paris,Rowing,Rowing,"LEEGSTRA, Ruud Gerbens",NED,Netherlands,Men,Eight With Coxswain (8+),Bronze
1900,Paris,Rowing,Rowing,"MIDDELBERG, Walter",NED,Netherlands,Men,Eight With Coxswain (8+),Bronze
1900,Paris,Rowing,Rowing,"OFFERHAUS, Hendrik Karel",NED,Netherlands,Men,Eight With Coxswain (8+),Bronze
1900,Paris,Rowing,Rowing,"THIJSSEN, Walter",NED,Netherlands,Men,Eight With Coxswain (8+),Bronze
1900,Paris,Rowing,Rowing,"TROMP, Henricus",NED,Netherlands,Men,Eight With Coxswain (8+),Bronze
1900,Paris,Rowing,Rowing,"VAN DIJK, Johannes Wilhelmus Maria",NED,Netherlands,Men,Eight With Coxswain (8+),Bronze
1900,Paris,Rowing,Rowing,"ABELL, Louis",USA,United States,Men,Eight With Coxswain (8+),Gold
1900,Paris,Rowing,Rowing,"CARR, William",USA,United States,Men,Eight With Coxswain (8+),Gold
1900,Paris,Rowing,Rowing,"DEBAECKE, Harry",USA,United States,Men,Eight With Coxswain (8+),Gold
1900,Paris,Rowing,Rowing,"EXLEY, John",USA,United States,Men,Eight With Coxswain (8+),Gold
1900,Paris,Rowing,Rowing,"GEIGER, John",USA,United States,Men,Eight With Coxswain (8+),Gold
1900,Paris,Rowing,Rowing,"HEDLEY, Edward",USA,United States,Men,Eight With Coxswain (8+),Gold
1900,Paris,Rowing,Rowing,"JUVENAL, James",USA,United States,Men,Eight With Coxswain (8+),Gold
1900,Paris,Rowing,Rowing,"LOCKWOOD, Roscoe",USA,United States,Men,Eight With Coxswain (8+),Gold
1900,Paris,Rowing,Rowing,"MARSH, Edward",USA,United States,Men,Eight With Coxswain (8+),Gold
1900,Paris,Rowing,Rowing,"BRUGGEMAN, Prospère",BEL,Belgium,Men,Eight With Coxswain (8+),Silver
1900,Paris,Rowing,Rowing,"DE BISSCHOP, Jules",BEL,Belgium,Men,Eight With Coxswain (8+),Silver
1900,Paris,Rowing,Rowing,"DE COCK, Oscar",BEL,Belgium,Men,Eight With Coxswain (8+),Silver
1900,Paris,Rowing,Rowing,"DE SOMVILLE, Oscar Charles",BEL,Belgium,Men,Eight With Coxswain (8+),Silver
1900,Paris,Rowing,Rowing,"HEMELSOET, Maurice",BEL,Belgium,Men,Eight With Coxswain (8+),Silver
1900,Paris,Rowing,Rowing,"ODBERG, Frank",BEL,Belgium,Men,Eight With Coxswain (8+),Silver
1900,Paris,Rowing,Rowing,"VAN CROMBRUGGHE, Marcel Lucien",BEL,Belgium,Men,Eight With Coxswain (8+),Silver
1900,Paris,Rowing,Rowing,"VAN LANDEGHEM, Alfred",BEL,Belgium,Men,Eight With Coxswain (8+),Silver
1900,Paris,Rowing,Rowing,"VERDONCK, Maurice",BEL,Belgium,Men,Eight With Coxswain (8+),Silver
1900,Paris,Rowing,Rowing,"CARSTENS, Wilhelm",GER,Germany,Men,Four-Oared Shell With Coxswain (4-),Bronze
1900,Paris,Rowing,Rowing,"FELLE, Ernst",GER,Germany,Men,Four-Oared Shell With Coxswain (4-),Bronze
1900,Paris,Rowing,Rowing,"FICKEISEN, Otto",GER,Germany,Men,Four-Oared Shell With Coxswain (4-),Bronze
1900,Paris,Rowing,Rowing,"KÖRNER, Julius",GER,Germany,Men,Four-Oared Shell With Coxswain (4-),Bronze
1900,Paris,Rowing,Rowing,"KRÖWERATH, Franz",GER,Germany,Men,Four-Oared Shell With Coxswain (4-),Bronze
1900,Paris,Rowing,Rowing,"LEHLE, Carl",GER,Germany,Men,Four-Oared Shell With Coxswain (4-),Bronze
1900,Paris,Rowing,Rowing,"MÖLLER, Adolf",GER,Germany,Men,Four-Oared Shell With Coxswain (4-),Bronze
1900,Paris,Rowing,Rowing,"MOTHS, Gustav Adolf",GER,Germany,Men,Four-Oared Shell With Coxswain (4-),Bronze
1900,Paris,Rowing,Rowing,"RÜSTER, Hugo",GER,Germany,Men,Four-Oared Shell With Coxswain (4-),Bronze
1900,Paris,Rowing,Rowing,"WILKER, Hermann",GER,Germany,Men,Four-Oared Shell With Coxswain (4-),Bronze
1900,Paris,Rowing,Rowing,"BOUCKAERT, Henri",FRA,France,Men,Four-Oared Shell With Coxswain (4-),Gold
1900,Paris,Rowing,Rowing,"CAU, Jean",FRA,France,Men,Four-Oared Shell With Coxswain (4-),Gold
1900,Paris,Rowing,Rowing,CHARLOT,FRA,France,Men,Four-Oared Shell With Coxswain (4-),Gold
1900,Paris,Rowing,Rowing,"DELCHAMBRE, Emile",FRA,France,Men,Four-Oared Shell With Coxswain (4-),Gold
1900,Paris,Rowing,Rowing,"GOSSLER, Carl Heinrich",GER,Germany,Men,Four-Oared Shell With Coxswain (4-),Gold
1900,Paris,Rowing,Rowing,"GOSSLER, Gustav Ludwig",GER,Germany,Men,Four-Oared Shell With Coxswain (4-),Gold
1900,Paris,Rowing,Rowing,"GOSSLER, Oscar",GER,Germany,Men,Four-Oared Shell With Coxswain (4-),Gold
1900,Paris,Rowing,Rowing,"HAZEBROUCK, Henri",FRA,France,Men,Four-Oared Shell With Coxswain (4-),Gold
1900,Paris,Rowing,Rowing,"KATZENSTEIN, Walther",GER,Germany,Men,Four-Oared Shell With Coxswain (4-),Gold
1900,Paris,Rowing,Rowing,"TIETGENS, Waldemar",GER,Germany,Men,Four-Oared Shell With Coxswain (4-),Gold
1900,Paris,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",NED,Netherlands,Men,Four-Oared Shell With Coxswain (4-),Silver
1900,Paris,Rowing,Rowing,"HIEBENDAAI, Coenraad Christiaan",NED,Netherlands,Men,Four-Oared Shell With Coxswain (4-),Silver
1900,Paris,Rowing,Rowing,"LOTSY, Gerhard Oswald",NED,Netherlands,Men,Four-Oared Shell With Coxswain (4-),Silver
1900,Paris,Rowing,Rowing,"LOTSY, Paulus Jan",NED,Netherlands,Men,Four-Oared Shell With Coxswain (4-),Silver
1900,Paris,Rowing,Rowing,"LUMPP, Georges",FRA,France,Men,Four-Oared Shell With Coxswain (4-),Silver
1900,Paris,Rowing,Rowing,"PERRIN, Charles",FRA,France,Men,Four-Oared Shell With Coxswain (4-),Silver
1900,Paris,Rowing,Rowing,"SOUBEYRAN, Daniel",FRA,France,Men,Four-Oared Shell With Coxswain (4-),Silver
1900,Paris,Rowing,Rowing,"TERWOGT, Johannes Hester Lambertus",NED,Netherlands,Men,Four-Oared Shell With Coxswain (4-),Silver
1900,Paris,Rowing,Rowing,"WEGELIN, Emile",FRA,France,Men,Four-Oared Shell With Coxswain (4-),Silver
1900,Paris,Rowing,Rowing,"DELTOUR, Carlos",FRA,France,Men,Pair-Oared Shell With Coxswain (2+),Bronze
1900,Paris,Rowing,Rowing,"PAOLI, Raoul",FRA,France,Men,Pair-Oared Shell With Coxswain (2+),Bronze
1900,Paris,Rowing,Rowing,"VEDRENNE, Antoine Erneste",FRA,France,Men,Pair-Oared Shell With Coxswain (2+),Bronze
1900,Paris,Rowing,Rowing,"BRANDT, Francois Antoine",ZZX,#N/A,Men,Pair-Oared Shell With Coxswain (2+),Gold
1900,Paris,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",ZZX,#N/A,Men,Pair-Oared Shell With Coxswain (2+),Gold
1900,Paris,Rowing,Rowing,"KLEIN, Roelof",ZZX,#N/A,Men,Pair-Oared Shell With Coxswain (2+),Gold
1900,Paris,Rowing,Rowing,"MARTINET, Louis",FRA,France,Men,Pair-Oared Shell With Coxswain (2+),Silver
1900,Paris,Rowing,Rowing,UNKNOWN COX / BARREUR INCONNU,FRA,France,Men,Pair-Oared Shell With Coxswain (2+),Silver
1900,Paris,Rowing,Rowing,WALEFF,FRA,France,Men,Pair-Oared Shell With Coxswain (2+),Silver
1900,Paris,Rowing,Rowing,"ASHE, Saint-George",GBR,United Kingdom,Men,Single Sculls (1X),Bronze
1900,Paris,Rowing,Rowing,"BARRELET, Henri",FRA,France,Men,Single Sculls (1X),Gold
1900,Paris,Rowing,Rowing,"GAUDIN, André",FRA,France,Men,Single Sculls (1X),Silver
1900,Paris,Rugby,Rugby,"AITOFF, Vladimir",FRA,France,Men,Rugby,Gold
1900,Paris,Rugby,Rugby,"ALBERT, A.",FRA,France,Men,Rugby,Gold
1900,Paris,Rugby,Rugby,"BINOCHE, Jean, LÃ©on",FRA,France,Men,Rugby,Gold
